OrderID;Product;Category;Brand;Platform;City;Price;Quantity;TotalAmount;Rating;Reviews;OrderDate
ORD107842;T-shirt Cotton;Fashion;Generic;Souq;Alexandria;14504,61;5;725,2305;256;46;23/07/2024
ORD107843;Dell Inspiron 3501;Computers;Dell;Souq;Riyadh;11955,89;3;358,6767;257;1888;12/10/2024
ORD107844;HP Pavilion Laptop;Computers;HP;Amazon;Riyadh;4005,08;1;40,0508;118;3269;05/07/2024
ORD107845;T-shirt Cotton;Fashion;Generic;Amazon;Casablanca;5289,18;4;211,5672;102;2449;05/06/2024
ORD107846;iPhone 13;Electronics;Apple;Jumia;Dubai;15000,56;5;750,028;492;4939;18/04/2024
ORD107847;iPhone 13;Electronics;Apple;Amazon;Riyadh;5927,07;5;296,3535;212;3904;27/08/2024
ORD107848;iPhone 13;Electronics;Apple;Jumia;Dubai;14852,69;1;148,5269;119;512;21/02/2024
ORD107849;iPhone 13;Electronics;Apple;Souq;Cairo;17172,95;5;858,6475;194;1684;23/09/2024
ORD107850;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Riyadh;27,91;1;0,2791;447;1583;25/01/2024
ORD107851;Samsung Galaxy A14;Electronics;Samsung;Souq;Dubai;11049,17;2;220,9834;178;3575;05/09/2024
ORD107852;T-shirt Cotton;Fashion;Generic;Amazon;Dubai;8594,26;5;429,713;101;3818;01/09/2024
ORD107853;Adidas Running Shoes;Fashion;Adidas;Amazon;Giza;8847,51;5;442,3755;477;1817;08/04/2024
ORD107854;Bluetooth Headset;Accessories;JBL;Jumia;Casablanca;19005,79;5;950,2895;341;4765;17/09/2024
ORD107855;Bluetooth Headset;Accessories;JBL;Jumia;Alexandria;1031,63;4;41,2652;462;3332;05/10/2024
ORD107856;Nike Air Max;Fashion;Nike;Jumia;Riyadh;4905,91;3;147,1773;454;775;29/05/2024
ORD107857;Samsung Galaxy A14;Electronics;Samsung;Jumia;Alexandria;16957,45;5;847,8725;157;4513;02/10/2024
ORD107858;T-shirt Cotton;Fashion;Generic;Souq;Casablanca;17647,14;1;176,4714;225;4514;11/07/2024
ORD107859;Bluetooth Headset;Accessories;JBL;Amazon;Cairo;6443,41;2;128,8682;331;3501;24/02/2024
ORD107860;Adidas Running Shoes;Fashion;Adidas;Jumia;Alexandria;16685,14;4;667,4056;235;3945;26/07/2024
ORD107861;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Alexandria;7176,75;2;143,535;112;2446;09/09/2024
ORD107862;HP Pavilion Laptop;Computers;HP;Amazon;Alexandria;15826,92;5;791,346;488;4384;06/12/2024
ORD107863;Adidas Running Shoes;Fashion;Adidas;Jumia;Alexandria;124,04;2;2,4808;50;1495;03/04/2024
ORD107864;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Cairo;4481,34;5;224,067;409;1504;09/10/2024
ORD107865;Smartwatch FitPro;Wearables;FitPro;Jumia;Dubai;2593,84;2;51,8768;13;2310;29/07/2024
ORD107866;Nike Air Max;Fashion;Nike;Souq;Alexandria;13528,29;1;135,2829;305;898;09/05/2024
ORD107867;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Cairo;7945,63;5;397,2815;388;3875;28/09/2024
ORD107868;Nike Air Max;Fashion;Nike;Amazon;Cairo;4210,73;3;126,3219;285;1244;14/08/2024
ORD107869;Smartwatch FitPro;Wearables;FitPro;Souq;Riyadh;19897,21;2;397,9442;17;4903;08/02/2024
ORD107870;Nike Air Max;Fashion;Nike;Jumia;Riyadh;4483,17;1;44,8317;128;1620;16/11/2024
ORD107871;Adidas Running Shoes;Fashion;Adidas;Souq;Cairo;13716,12;5;685,806;196;4176;21/07/2024
ORD107872;HP Pavilion Laptop;Computers;HP;Amazon;Casablanca;5139,19;3;154,1757;143;1584;06/06/2024
ORD107873;Bluetooth Headset;Accessories;JBL;Jumia;Cairo;1510,33;3;45,3099;362;2972;20/12/2024
ORD107874;Samsung Galaxy A14;Electronics;Samsung;Amazon;Riyadh;3033,38;3;91,0014;105;1965;13/12/2024
ORD107875;Bluetooth Headset;Accessories;JBL;Jumia;Casablanca;428,33;5;21,4165;384;4735;04/02/2024
ORD107876;Adidas Running Shoes;Fashion;Adidas;Jumia;Casablanca;2017,46;4;80,6984;305;4191;10/04/2024
ORD107877;Nike Air Max;Fashion;Nike;Jumia;Dubai;17153,22;5;857,661;291;3784;26/11/2024
ORD107878;T-shirt Cotton;Fashion;Generic;Amazon;Alexandria;10286,39;4;411,4556;176;524;23/01/2024
ORD107879;Dell Inspiron 3501;Computers;Dell;Amazon;Dubai;18073,53;1;180,7353;458;3469;12/02/2024
ORD107880;T-shirt Cotton;Fashion;Generic;Jumia;Cairo;11636,96;1;116,3696;338;4887;30/09/2024
ORD107881;Bluetooth Headset;Accessories;JBL;Amazon;Cairo;1565,14;5;78,257;121;4969;24/11/2024
ORD107882;iPhone 13;Electronics;Apple;Amazon;Cairo;3122,14;3;93,6642;394;1233;24/12/2024
ORD107883;Nike Air Max;Fashion;Nike;Jumia;Riyadh;623,07;3;18,6921;162;2434;22/10/2024
ORD107884;T-shirt Cotton;Fashion;Generic;Amazon;Alexandria;5045,72;5;252,286;35;4205;26/07/2024
ORD107885;Bluetooth Headset;Accessories;JBL;Jumia;Riyadh;193,51;5;9,6755;301;3034;26/04/2024
ORD107886;Adidas Running Shoes;Fashion;Adidas;Souq;Alexandria;15039,46;1;150,3946;157;2543;01/09/2024
ORD107887;HP Pavilion Laptop;Computers;HP;Jumia;Giza;1982,18;4;79,2872;467;3927;10/10/2024
ORD107888;iPhone 13;Electronics;Apple;Amazon;Alexandria;8441,06;4;337,6424;205;2386;08/02/2024
ORD107889;Dell Inspiron 3501;Computers;Dell;Souq;Alexandria;9515,66;4;380,6264;235;4809;09/06/2024
ORD107890;HP Pavilion Laptop;Computers;HP;Amazon;Giza;1702,61;3;51,0783;396;3813;20/05/2024
ORD107891;Nike Air Max;Fashion;Nike;Souq;Cairo;2096,02;2;41,9204;302;696;27/08/2024
ORD107892;HP Pavilion Laptop;Computers;HP;Jumia;Casablanca;60,49;4;2,4196;338;2432;05/02/2024
ORD107893;T-shirt Cotton;Fashion;Generic;Souq;Riyadh;8483,67;1;84,8367;206;4899;14/12/2024
ORD107894;Nike Air Max;Fashion;Nike;Jumia;Casablanca;1480,87;3;44,4261;359;4722;23/08/2024
ORD107895;Dell Inspiron 3501;Computers;Dell;Amazon;Giza;5640,71;2;112,8142;213;2540;06/07/2024
ORD107896;Samsung Galaxy A14;Electronics;Samsung;Jumia;Giza;1900,15;2;38,003;262;4535;07/12/2024
ORD107897;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Alexandria;276,84;1;2,7684;379;4446;10/11/2024
ORD107898;Bluetooth Headset;Accessories;JBL;Jumia;Dubai;3006,54;3;90,1962;128;240;15/05/2024
ORD107899;Samsung Galaxy A14;Electronics;Samsung;Amazon;Dubai;737,46;5;36,873;297;955;24/11/2024
ORD107900;Smartwatch FitPro;Wearables;FitPro;Amazon;Riyadh;11910,01;2;238,2002;229;1157;23/05/2024
ORD107901;Smartwatch FitPro;Wearables;FitPro;Souq;Cairo;11755,45;3;352,6635;236;1718;21/10/2024
ORD107902;iPhone 13;Electronics;Apple;Souq;Dubai;7975,77;2;159,5154;495;117;11/11/2024
ORD107903;Bluetooth Headset;Accessories;JBL;Amazon;Alexandria;9835,25;5;491,7625;404;2607;03/09/2024
ORD107904;Dell Inspiron 3501;Computers;Dell;Jumia;Cairo;9227,56;4;369,1024;239;2418;02/08/2024
ORD107905;Adidas Running Shoes;Fashion;Adidas;Souq;Cairo;19448,77;3;583,4631;107;3717;08/02/2024
ORD107906;Bluetooth Headset;Accessories;JBL;Souq;Riyadh;3426,38;1;34,2638;349;3843;20/01/2024
ORD107907;Bluetooth Headset;Accessories;JBL;Jumia;Riyadh;10845,99;2;216,9198;162;1629;11/07/2024
ORD107908;iPhone 13;Electronics;Apple;Souq;Alexandria;48,03;1;0,4803;27;4317;16/04/2024
ORD107909;HP Pavilion Laptop;Computers;HP;Amazon;Giza;14207,72;3;426,2316;335;1971;30/04/2024
ORD107910;Samsung Galaxy A14;Electronics;Samsung;Jumia;Dubai;9743,12;4;389,7248;366;4114;01/05/2024
ORD107911;T-shirt Cotton;Fashion;Generic;Jumia;Dubai;6107,68;4;244,3072;246;2660;27/08/2024
ORD107912;Bluetooth Headset;Accessories;JBL;Amazon;Cairo;18479,71;3;554,3913;377;3543;27/10/2024
ORD107913;T-shirt Cotton;Fashion;Generic;Souq;Giza;262,57;5;13,1285;376;3427;25/10/2024
ORD107914;Adidas Running Shoes;Fashion;Adidas;Amazon;Dubai;16875,73;2;337,5146;452;1158;27/02/2024
ORD107915;Smartwatch FitPro;Wearables;FitPro;Amazon;Dubai;16065,11;3;481,9533;333;2860;16/07/2024
ORD107916;iPhone 13;Electronics;Apple;Souq;Cairo;18600,78;5;930,039;31;2308;05/02/2024
ORD107917;T-shirt Cotton;Fashion;Generic;Souq;Cairo;6362,28;2;127,2456;204;3603;13/11/2024
ORD107918;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Alexandria;18011,45;3;540,3435;216;3073;25/06/2024
ORD107919;Smartwatch FitPro;Wearables;FitPro;Amazon;Dubai;2422,23;1;24,2223;373;2503;11/12/2024
ORD107920;Dell Inspiron 3501;Computers;Dell;Souq;Alexandria;6944,69;4;277,7876;453;2861;22/12/2024
ORD107921;Dell Inspiron 3501;Computers;Dell;Souq;Casablanca;9108,92;4;364,3568;11;1055;21/08/2024
ORD107922;Smartwatch FitPro;Wearables;FitPro;Souq;Dubai;18950,82;3;568,5246;434;1760;02/03/2024
ORD107923;HP Pavilion Laptop;Computers;HP;Amazon;Giza;15642,99;4;625,7196;448;4294;20/12/2024
ORD107924;Smartwatch FitPro;Wearables;FitPro;Amazon;Alexandria;19922,68;2;398,4536;241;4294;19/05/2024
ORD107925;Samsung Galaxy A14;Electronics;Samsung;Souq;Dubai;18979,23;2;379,5846;303;4165;23/09/2024
ORD107926;HP Pavilion Laptop;Computers;HP;Jumia;Riyadh;4268,88;2;85,3776;293;4115;08/10/2024
ORD107927;Samsung Galaxy A14;Electronics;Samsung;Souq;Alexandria;7905,16;2;158,1032;305;4861;06/07/2024
ORD107928;Smartwatch FitPro;Wearables;FitPro;Amazon;Alexandria;7998,34;1;79,9834;106;1011;21/06/2024
ORD107929;T-shirt Cotton;Fashion;Generic;Jumia;Casablanca;6367,87;4;254,7148;266;4049;23/01/2024
ORD107930;T-shirt Cotton;Fashion;Generic;Jumia;Riyadh;9463,95;5;473,1975;38;3526;09/04/2024
ORD107931;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Cairo;1039,62;4;41,5848;265;764;08/06/2024
ORD107932;HP Pavilion Laptop;Computers;HP;Amazon;Alexandria;1973,74;2;39,4748;106;364;05/05/2024
ORD107933;iPhone 13;Electronics;Apple;Jumia;Giza;16849,93;5;842,4965;157;4970;24/12/2024
ORD107934;T-shirt Cotton;Fashion;Generic;Souq;Cairo;2435,59;3;73,0677;37;3508;24/08/2024
ORD107935;HP Pavilion Laptop;Computers;HP;Jumia;Dubai;13102,22;5;655,111;394;1732;18/01/2024
ORD107936;Bluetooth Headset;Accessories;JBL;Jumia;Cairo;9078,43;4;363,1372;378;288;13/06/2024
ORD107937;Adidas Running Shoes;Fashion;Adidas;Amazon;Cairo;4730,94;1;47,3094;338;1723;18/10/2024
ORD107938;Smartwatch FitPro;Wearables;FitPro;Souq;Riyadh;14662,77;3;439,8831;461;3246;04/04/2024
ORD107939;Adidas Running Shoes;Fashion;Adidas;Amazon;Alexandria;17658,28;3;529,7484;227;4073;26/09/2024
ORD107940;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Riyadh;673,81;1;6,7381;302;1240;23/10/2024
ORD107941;Bluetooth Headset;Accessories;JBL;Jumia;Riyadh;5721,69;3;171,6507;397;2118;24/11/2024
ORD107942;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Giza;976,57;1;9,7657;357;3708;30/06/2024
ORD107943;Dell Inspiron 3501;Computers;Dell;Amazon;Casablanca;12222,97;3;366,6891;43;4383;21/08/2024
ORD107944;Samsung Galaxy A14;Electronics;Samsung;Souq;Alexandria;8961,47;1;89,6147;129;128;26/11/2024
ORD107945;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Alexandria;17103,33;2;342,0666;341;1567;29/02/2024
ORD107946;HP Pavilion Laptop;Computers;HP;Amazon;Dubai;19758,37;1;197,5837;131;48;05/10/2024
ORD107947;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Alexandria;9962,91;4;398,5164;365;4554;26/07/2024
ORD107948;Adidas Running Shoes;Fashion;Adidas;Souq;Dubai;17006,13;3;510,1839;376;902;09/11/2024
ORD107949;Samsung Galaxy A14;Electronics;Samsung;Souq;Dubai;14601,97;3;438,0591;298;4602;18/11/2024
ORD107950;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Dubai;3813,65;3;114,4095;418;4446;07/01/2024
ORD107951;Bluetooth Headset;Accessories;JBL;Jumia;Dubai;8355,53;3;250,6659;103;1222;01/07/2024
ORD107952;Bluetooth Headset;Accessories;JBL;Souq;Casablanca;516,26;3;15,4878;223;408;05/06/2024
ORD107953;HP Pavilion Laptop;Computers;HP;Amazon;Giza;5483,44;3;164,5032;13;2949;25/03/2024
ORD107954;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Casablanca;14386,11;5;719,3055;266;1508;15/04/2024
ORD107955;Smartwatch FitPro;Wearables;FitPro;Jumia;Casablanca;10772,54;1;107,7254;22;4292;09/08/2024
ORD107956;Adidas Running Shoes;Fashion;Adidas;Souq;Cairo;14043,77;4;561,7508;319;3082;08/05/2024
ORD107957;T-shirt Cotton;Fashion;Generic;Souq;Riyadh;19190,15;3;575,7045;216;1452;27/03/2024
ORD107958;Samsung Galaxy A14;Electronics;Samsung;Amazon;Riyadh;4556,76;1;45,5676;443;4340;12/05/2024
ORD107959;T-shirt Cotton;Fashion;Generic;Jumia;Cairo;5504,52;2;110,0904;235;3519;23/08/2024
ORD107960;HP Pavilion Laptop;Computers;HP;Souq;Giza;12403,87;3;372,1161;348;951;16/03/2024
ORD107961;iPhone 13;Electronics;Apple;Amazon;Cairo;15278,61;4;611,1444;205;2127;20/11/2024
ORD107962;Bluetooth Headset;Accessories;JBL;Jumia;Alexandria;123,14;4;4,9256;312;794;20/07/2024
ORD107963;HP Pavilion Laptop;Computers;HP;Amazon;Cairo;11216,25;2;224,325;202;3680;08/03/2024
ORD107964;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Giza;16723,41;5;836,1705;425;764;20/01/2024
ORD107965;Nike Air Max;Fashion;Nike;Jumia;Dubai;10076,47;1;100,7647;451;558;03/11/2024
ORD107966;Nike Air Max;Fashion;Nike;Amazon;Alexandria;1725,69;2;34,5138;319;1338;18/05/2024
ORD107967;iPhone 13;Electronics;Apple;Amazon;Cairo;3040,77;5;152,0385;44;1636;16/04/2024
ORD107968;Bluetooth Headset;Accessories;JBL;Jumia;Riyadh;4895,07;1;48,9507;179;1922;07/11/2024
ORD107969;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Casablanca;13309,84;3;399,2952;402;1433;05/07/2024
ORD107970;Samsung Galaxy A14;Electronics;Samsung;Jumia;Riyadh;10595,78;3;317,8734;299;3248;25/04/2024
ORD107971;Dell Inspiron 3501;Computers;Dell;Jumia;Riyadh;4309,36;3;129,2808;248;3589;11/06/2024
ORD107972;Samsung Galaxy A14;Electronics;Samsung;Jumia;Alexandria;17665,92;3;529,9776;331;4362;06/04/2024
ORD107973;Smartwatch FitPro;Wearables;FitPro;Jumia;Casablanca;4474,66;2;89,4932;432;429;24/07/2024
ORD107974;Samsung Galaxy A14;Electronics;Samsung;Amazon;Giza;1881,21;2;37,6242;185;4148;21/01/2024
ORD107975;Dell Inspiron 3501;Computers;Dell;Jumia;Alexandria;12829,69;4;513,1876;371;2181;21/06/2024
ORD107976;Nike Air Max;Fashion;Nike;Jumia;Casablanca;13322,83;3;399,6849;115;1674;10/10/2024
ORD107977;iPhone 13;Electronics;Apple;Jumia;Alexandria;17276,06;1;172,7606;301;4324;11/07/2024
ORD107978;HP Pavilion Laptop;Computers;HP;Souq;Cairo;17550,11;2;351,0022;187;1419;02/03/2024
ORD107979;Dell Inspiron 3501;Computers;Dell;Amazon;Casablanca;1731,03;2;34,6206;256;3226;07/06/2024
ORD107980;Adidas Running Shoes;Fashion;Adidas;Jumia;Alexandria;16236,33;2;324,7266;346;1432;21/05/2024
ORD107981;Adidas Running Shoes;Fashion;Adidas;Amazon;Alexandria;1409,64;5;70,482;379;3376;22/03/2024
ORD107982;Dell Inspiron 3501;Computers;Dell;Amazon;Cairo;19369,63;5;968,4815;178;4128;10/01/2024
ORD107983;Nike Air Max;Fashion;Nike;Jumia;Dubai;14872,69;2;297,4538;45;1186;13/01/2024
ORD107984;Samsung Galaxy A14;Electronics;Samsung;Souq;Casablanca;8983,36;4;359,3344;404;4965;23/08/2024
ORD107985;Adidas Running Shoes;Fashion;Adidas;Jumia;Riyadh;19477,92;3;584,3376;362;3582;16/05/2024
ORD107986;Nike Air Max;Fashion;Nike;Amazon;Cairo;12568,88;2;251,3776;211;4965;19/02/2024
ORD107987;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Dubai;13885,93;2;277,7186;387;3917;21/04/2024
ORD107988;Nike Air Max;Fashion;Nike;Jumia;Dubai;11705,99;1;117,0599;441;1185;25/07/2024
ORD107989;Samsung Galaxy A14;Electronics;Samsung;Souq;Giza;6700,26;4;268,0104;21;2285;19/03/2024
ORD107990;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Casablanca;16930,11;3;507,9033;367;4353;02/11/2024
ORD107991;T-shirt Cotton;Fashion;Generic;Amazon;Riyadh;3958,79;4;158,3516;288;568;31/03/2024
ORD107992;Bluetooth Headset;Accessories;JBL;Amazon;Riyadh;7499,62;2;149,9924;306;2589;14/07/2024
ORD107993;Smartwatch FitPro;Wearables;FitPro;Souq;Riyadh;4827,91;2;96,5582;265;1012;03/10/2024
ORD107994;Dell Inspiron 3501;Computers;Dell;Souq;Giza;5874,44;2;117,4888;238;3222;28/08/2024
ORD107995;Bluetooth Headset;Accessories;JBL;Amazon;Giza;13096,38;2;261,9276;436;1332;16/02/2024
ORD107996;Samsung Galaxy A14;Electronics;Samsung;Souq;Cairo;12498,94;3;374,9682;438;2549;15/01/2024
ORD107997;T-shirt Cotton;Fashion;Generic;Souq;Dubai;7281,07;1;72,8107;291;20;27/05/2024
ORD107998;HP Pavilion Laptop;Computers;HP;Souq;Riyadh;10547,14;4;421,8856;361;2751;30/01/2024
ORD107999;HP Pavilion Laptop;Computers;HP;Souq;Cairo;13116,77;4;524,6708;114;3319;22/02/2024
ORD108000;Smartwatch FitPro;Wearables;FitPro;Souq;Dubai;5363,49;3;160,9047;409;236;16/06/2024
ORD108001;Dell Inspiron 3501;Computers;Dell;Jumia;Giza;14312,01;1;143,1201;186;4208;27/09/2024
ORD108002;T-shirt Cotton;Fashion;Generic;Jumia;Giza;18102,76;1;181,0276;421;3873;22/07/2024
ORD108003;Adidas Running Shoes;Fashion;Adidas;Amazon;Riyadh;7233,54;1;72,3354;161;1530;16/05/2024
ORD108004;Samsung Galaxy A14;Electronics;Samsung;Jumia;Giza;1878,76;3;56,3628;437;3705;31/08/2024
ORD108005;Bluetooth Headset;Accessories;JBL;Jumia;Cairo;18661,33;5;933,0665;371;1500;29/10/2024
ORD108006;Dell Inspiron 3501;Computers;Dell;Souq;Cairo;15614,28;3;468,4284;427;231;11/07/2024
ORD108007;iPhone 13;Electronics;Apple;Souq;Alexandria;11073,55;4;442,942;231;175;04/07/2024
ORD108008;iPhone 13;Electronics;Apple;Amazon;Alexandria;5691,22;1;56,9122;323;3515;12/09/2024
ORD108009;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Riyadh;13353,17;1;133,5317;242;4949;11/03/2024
ORD108010;Smartwatch FitPro;Wearables;FitPro;Souq;Giza;961,42;4;38,4568;431;2306;08/05/2024
ORD108011;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Giza;10571,49;1;105,7149;242;1582;04/01/2024
ORD108012;Samsung Galaxy A14;Electronics;Samsung;Jumia;Dubai;10147,08;4;405,8832;346;106;10/01/2024
ORD108013;iPhone 13;Electronics;Apple;Souq;Alexandria;19131,94;1;191,3194;359;3638;19/01/2024
ORD108014;Bluetooth Headset;Accessories;JBL;Jumia;Cairo;1613,36;2;32,2672;458;931;14/06/2024
ORD108015;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Alexandria;15833,18;5;791,659;227;2717;07/10/2024
ORD108016;Smartwatch FitPro;Wearables;FitPro;Amazon;Casablanca;177,03;5;8,8515;495;2471;13/08/2024
ORD108017;Bluetooth Headset;Accessories;JBL;Souq;Casablanca;6940,12;1;69,4012;258;1848;22/10/2024
ORD108018;T-shirt Cotton;Fashion;Generic;Souq;Dubai;782,96;5;39,148;246;70;06/05/2024
ORD108019;iPhone 13;Electronics;Apple;Jumia;Cairo;18314,36;2;366,2872;377;42;14/05/2024
ORD108020;HP Pavilion Laptop;Computers;HP;Souq;Giza;4660,72;5;233,036;38;2952;29/10/2024
ORD108021;iPhone 13;Electronics;Apple;Amazon;Casablanca;18361,21;4;734,4484;118;1355;23/03/2024
ORD108022;iPhone 13;Electronics;Apple;Souq;Riyadh;1182,91;4;47,3164;457;2685;27/03/2024
ORD108023;Nike Air Max;Fashion;Nike;Souq;Dubai;16553,39;4;662,1356;451;4270;04/09/2024
ORD108024;Samsung Galaxy A14;Electronics;Samsung;Amazon;Casablanca;13718,08;3;411,5424;23;359;21/08/2024
ORD108025;T-shirt Cotton;Fashion;Generic;Jumia;Cairo;19002,65;5;950,1325;389;1036;06/07/2024
ORD108026;T-shirt Cotton;Fashion;Generic;Jumia;Giza;8705,39;4;348,2156;174;2108;26/02/2024
ORD108027;Dell Inspiron 3501;Computers;Dell;Jumia;Riyadh;4700,45;3;141,0135;364;4276;21/09/2024
ORD108028;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Riyadh;19685,29;2;393,7058;114;129;24/06/2024
ORD108029;iPhone 13;Electronics;Apple;Souq;Dubai;14043,17;5;702,1585;228;3986;29/10/2024
ORD108030;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Giza;13538,62;2;270,7724;398;635;12/04/2024
ORD108031;Adidas Running Shoes;Fashion;Adidas;Amazon;Cairo;10780,74;2;215,6148;466;4449;04/05/2024
ORD108032;Smartwatch FitPro;Wearables;FitPro;Amazon;Giza;3951,53;3;118,5459;237;3327;19/09/2024
ORD108033;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Riyadh;1492,99;5;74,6495;372;2744;06/06/2024
ORD108034;Adidas Running Shoes;Fashion;Adidas;Amazon;Riyadh;763,33;2;15,2666;219;1889;15/04/2024
ORD108035;HP Pavilion Laptop;Computers;HP;Jumia;Riyadh;1479,83;4;59,1932;187;670;17/03/2024
ORD108036;T-shirt Cotton;Fashion;Generic;Souq;Giza;115,72;2;2,3144;334;1873;18/04/2024
ORD108037;Bluetooth Headset;Accessories;JBL;Souq;Casablanca;4976,93;4;199,0772;102;2275;26/07/2024
ORD108038;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Giza;5753,04;3;172,5912;18;3873;19/01/2024
ORD108039;Samsung Galaxy A14;Electronics;Samsung;Jumia;Giza;18521,81;2;370,4362;124;4689;07/11/2024
ORD108040;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Dubai;17551,57;3;526,5471;469;2346;01/09/2024
ORD108041;Xiaomi Redmi Note 12;Electronics;Xiaomi;Jumia;Alexandria;6646,28;5;332,314;328;4888;09/02/2024
ORD108042;Smartwatch FitPro;Wearables;FitPro;Amazon;Casablanca;1415,35;3;42,4605;297;3709;01/09/2024
ORD108043;Nike Air Max;Fashion;Nike;Jumia;Riyadh;4522,46;2;90,4492;154;640;08/05/2024
ORD108044;Adidas Running Shoes;Fashion;Adidas;Souq;Riyadh;14429,28;1;144,2928;358;1564;22/08/2024
ORD108045;Nike Air Max;Fashion;Nike;Souq;Giza;11278,25;2;225,565;187;2090;23/10/2024
ORD108046;iPhone 13;Electronics;Apple;Amazon;Casablanca;1589,25;3;47,6775;237;2736;13/07/2024
ORD108047;HP Pavilion Laptop;Computers;HP;Amazon;Casablanca;4528,32;2;90,5664;32;3111;02/12/2024
ORD108048;T-shirt Cotton;Fashion;Generic;Souq;Alexandria;13886,54;1;138,8654;222;3489;04/12/2024
ORD108049;Smartwatch FitPro;Wearables;FitPro;Souq;Giza;3757,13;3;112,7139;445;2487;27/01/2024
ORD108050;Bluetooth Headset;Accessories;JBL;Souq;Riyadh;15332,75;5;766,6375;354;4423;30/01/2024
ORD108051;Samsung Galaxy A14;Electronics;Samsung;Amazon;Cairo;9405,48;2;188,1096;351;2110;04/05/2024
ORD108052;Adidas Running Shoes;Fashion;Adidas;Amazon;Giza;14020,81;5;701,0405;403;2715;20/01/2024
ORD108053;Bluetooth Headset;Accessories;JBL;Amazon;Cairo;1883,25;2;37,665;458;1134;26/01/2024
ORD108054;Adidas Running Shoes;Fashion;Adidas;Jumia;Dubai;864,12;2;17,2824;409;456;28/09/2024
ORD108055;HP Pavilion Laptop;Computers;HP;Jumia;Dubai;969,47;4;38,7788;446;4916;10/07/2024
ORD108056;Adidas Running Shoes;Fashion;Adidas;Amazon;Giza;6346,08;4;253,8432;443;2175;10/06/2024
ORD108057;HP Pavilion Laptop;Computers;HP;Jumia;Riyadh;8230,11;4;329,2044;42;75;26/11/2024
ORD108058;T-shirt Cotton;Fashion;Generic;Amazon;Cairo;13914,52;1;139,1452;145;848;09/10/2024
ORD108059;Smartwatch FitPro;Wearables;FitPro;Souq;Alexandria;12774,68;2;255,4936;272;3981;05/11/2024
ORD108060;Xiaomi Redmi Note 12;Electronics;Xiaomi;Souq;Giza;8463,75;5;423,1875;367;1669;09/01/2024
ORD108061;T-shirt Cotton;Fashion;Generic;Jumia;Dubai;3579,79;1;35,7979;191;657;01/10/2024
ORD108062;Bluetooth Headset;Accessories;JBL;Jumia;Cairo;8605,45;3;258,1635;207;3045;09/03/2024
ORD108063;Smartwatch FitPro;Wearables;FitPro;Amazon;Dubai;3216,83;4;128,6732;238;1775;23/05/2024
ORD108064;Xiaomi Redmi Note 12;Electronics;Xiaomi;Amazon;Giza;16351,84;5;817,592;368;1025;24/11/2024
ORD108065;Adidas Running Shoes;Fashion;Adidas;Souq;Dubai;19648,93;3;589,4679;284;4424;18/11/2024
ORD108066;Nike Air Max;Fashion;Nike;Amazon;Dubai;6709,03;3;201,2709;463;2499;06/08/2024
ORD108067;T-shirt Cotton;Fashion;Generic;Jumia;Riyadh;7489,17;5;374,4585;162;556;13/08/2024
ORD108068;Nike Air Max;Fashion;Nike;Souq;Giza;16725,49;1;167,2549;45;3829;16/10/2024
ORD108069;Samsung Galaxy A14;Electronics;Samsung;Souq;Dubai;7180,34;4;287,2136;304;4158;28/10/2024
ORD108070;Smartwatch FitPro;Wearables;FitPro;Amazon;Giza;6275,48;5;313,774;443;2376;12/05/2024
ORD108071;Smartwatch FitPro;Wearables;FitPro;Amazon;Casablanca;15947,55;4;637,902;406;2660;25/06/2024
ORD108072;Smartwatch FitPro;Wearables;FitPro;Jumia;Giza;10416,98;5;520,849;157;2448;20/03/2024
ORD108073;Nike Air Max;Fashion;Nike;Amazon;Giza;6147,47;2;122,9494;406;1963;14/02/2024
